	BlankpcrCES	C_Aviemore_LB_1	C_Aviemore_LB_2	C_Aviemore_TY_1	C_Aviemore_TY_2	C_Aviemore_YMA_1	C_Aviemore_YMA_2	C_BruceH_LB_2	C_BruceH_TY_1	C_BruceH_TY_2	C_BruceH_YMA_1	C_BruceH_YMA_2	C_Cedarvale_LB_1	C_Cedarvale_LB_2	C_Cedarvale_TY_1	C_Cedarvale_TY_2	C_Cedarvale_YMA_1	C_Cedarvale_YMA_2	C_Grenadier_LB_1	C_Grenadier_LB_2	C_Grenadier_TY_1	C_Grenadier_TY_2	C_Grenadier_YMA_1	C_Grenadier_YMA_2	C_Humber_LB_1	C_Humber_LB_2	C_Humber_TY_1	C_Humber_TY_2	C_Humber_YMA_1	C_Humber_YMA_2	C_KSR_LB_1	C_KSR_LB_2	C_KSR_TY_1	C_KSR_TY_2	C_KSR_YMA_1	C_KSR_YMA_2	C_Preston_LB_1	C_Preston_LB_2	C_Preston_TY_1	C_Preston_TY_2	C_Preston_YMA_1	C_Preston_YMA_2	C_Rouge_LB_1	C_Rouge_LB_2	C_Rouge_TY_1	C_Rouge_TY_2	C_Rouge_YMA_1	C_Rouge_YMA_2	C_Terracotta_LB_1	C_Terracotta_TY_1	C_Terracotta_TY_2	C_Terracotta_YMA_1	C_Terracotta_YMA_2	D_Aviemore_1_A	D_Aviemore_1_B	D_Aviemore_2_A	D_Aviemore_2_B	D_BruceH_1_A	D_BruceH_1_B	D_BruceH_2_A	D_BruceH_2_B	D_Cedarvale_1_A	D_Cedarvale_1_B	D_Cedarvale_2_A	D_Cedarvale_2_B	D_Cedarvale_3_A	D_Cedarvale_3_B	D_Grenadier_1_A	D_Grenadier_1_B	D_Grenadier_2_A	D_Grenadier_2_B	D_Grenadier_3_A	D_Grenadier_3_B	D_Humber_1_A	D_Humber_1_B	D_Humber_2_A	D_Humber_2_B	D_Humber_3_A	D_Humber_3_B	D_KSR_1_A	D_KSR_1_B	D_KSR_2_A	D_KSR_2_B	D_Preston_1_A	D_Preston_1_B	D_Preston_2_A	D_Preston_2_B	D_Rouge_1_A	D_Rouge_1_B	D_Rouge_2_A	D_Rouge_2_B	D_Terracotta_1_A	D_Terracotta_1_B	D_Terracotta_2_A	D_Terracotta_2_B
P122-PWY	62.60854378	458.4433991889744	4233.353252403004	143.19537879273278	4494.630315437914	1351.7290753183127	8205.702548689113	377.83515070385965	4363.706854531048	404.15139294305783	3686.0332864058237	4045.049976886038	65.70496285	6190.6790983760875	0	4771.529706406929	576.2941508734203	4987.029786770769	6925.662304561186	349.6934685349391	549.9463383178411	544.1613050994666	1352.1426342302348	4295.831581040374	15909.634870570359	338.3259954711254	13017.723587552253	1871.4810578197007	6201.449100582023	687.9531022683045	1055.6731751891052	216.04136097720863	115.24073675383758	18890.363836410015	191.80444213809858	205.67237087698513	3410.0780079775395	2580.5321474445855	1418.8577548156672	4951.901370956885	418.36191295237296	5835.197263069439	551.7570436819175	2656.7172452595114	1105.8828874517965	3281.8463941978926	1216.244044002559	3696.4654276851215	504.5491031636334	2928.1850234019585	26119.145777153954	1264.4688771690771	24704.87469282512	22451.614894455808	20091.157439561168	16801.08944801062	14936.893160078778	12642.269674251209	11709.617453015993	18984.29310324109	14812.847872155226	2033.2500815347385	13714.543655355477	10933.121185941813	2416.7069955969837	10715.280879281041	13413.057009498201	17826.619316843484	12614.900400809594	24072.29729	32620.536557551517	17955.600894988303	20909.314055401443	9123.522128316667	27262.75439059778	19247.526187222433	20259.83299208913	8444.567656	11852.44727	25007.528132209387	20614.45899605761	19247.72064842859	16127.009502111834	29208.51306045254	22540.63041390538	25792.402908923323	17649.14187460802	13731.955516938866	20027.46683759527	24059.357518755398	27871.71834	30005.797458498182	31098.921889714024	30540.37519584523	21732.5195
P124-PWY	158.44894366197184	522.7936985118464	4833.2549362841855	163.62157147592166	5467.742577	2794.5091528785633	9250.304992	431.20848660224175	4880.9132329729855	462.1253735876042	7711.302208998922	5340.672060579206	172.80407520163766	7175.736350273056	650.0425390685197	7922.166066873983	2117.809988161234	5574.6132353817975	7671.243560880411	396.1917554421349	626.7507625701735	621.1736788648399	1532.0536267627187	4837.7472	29402.130560987564	385.3778110428081	14275.289446488732	2126.4238440900654	29062.905951425306	785.7046839624952	1201.0762419869225	246.74773322035682	131.71019054435553	20893.493720523627	218.99259769921213	235.00697902828196	3864.601726655684	2965.430757474126	1613.5580289360478	5599.470748371482	478.2310852835772	6569.700014766804	627.6233978904888	3009.516071129095	1256.724473360174	3759.536697820583	1648.281330942197	4180.157083876027	580.9985658805409	3315.7528164175624	27960.92304702962	1635.0134345503295	44845.80501647738	36779.329298582576	58276.16754700151	60260.47908	62045.15104780842	60659.06358620355	61679.89817849393	71152.96647646744	53298.852395589216	58666.153122781885	57741.66273650811	34470.249589044295	57825.216952284434	37531.78986471188	42723.40947464769	47331.04896	47950.32922232503	57053.20218737045	50083.87775464893	50431.48448377561	33066.01714645778	59321.98804530958	54198.431586460516	50132.13939221513	49300.95228041228	58856.54483862032	54716.85281754366	43874.73267720859	28621.125041246938	25566.960836546798	20669.52089038564	43074.67164867645	25260.24197674315	31627.78660156577	19649.75307719396	61018.741096485435	45655.99070237639	31450.302461915344	33828.11309938419	50031.993112062955	41601.58019950496	41370.24786604624	23816.260504138765
P125-PWY	0	1256.2555325192322	12575.380241776169	29244.470587350886	12355.221042905836	1870.0587710906148	19433.44180073629	46043.46268194856	14740.869986744045	11843.13821834608	10277.459324688665	4524.1071156366115	114.44200595464055	3288.9560166403435	225.5429627298621	4106.351467000762	717.0661634221786	3983.7420951986865	26136.664563904007	64872.608590191616	24952.06410509434	4546.073402444468	14838.914856815682	5809.975729799487	9663.723269479291	52406.396036667174	54667.71316	11583.128886592747	12613.29430518542	5706.167660701814	4286.3924449004035	2529.6243257732694	88.63531839385644	10705.928292661174	754.2401630094487	1763.9080162637733	2567.387893363513	13957.319267451741	5927.280727469336	24468.321301186785	8319.170685984858	11822.383462460351	23274.476652673227	22635.14354377104	7665.621314694679	17383.63640556635	2155.766027134186	11034.659521791496	7272.424603704798	52316.992814485515	15378.120293601087	2034.5073136757953	13290.034064581167	1320.0524884759632	781.5342945824273	906.1138552057737	986.6042243038949	323.60368519785777	376.0719842732346	651.6630755501106	297.5055189717856	161.07460813009925	1291.9529105365177	516.0810760600397	54.59709530306775	527.6821166390567	610.6585275132381	610.3884230802607	291.2031706	1009.1260983647304	1570.1603230982887	1073.7485217814658	1367.3434785572385	319.10306181659877	909.1869802166709	851.2501308570743	966.5336825328732	496.5772660403626	505.5487789493207	2796.242500264413	2762.360396	3355.1103738097636	2877.0385322515403	1267.142057024951	1523.1073644282337	1260.8780505620757	2010.5004158187007	296.91907494596325	730.4665609187273	2540.1138859264197	2451.300160288937	739.8815322003752	1027.671440740742	1934.9411099229405	1984.6477487970778
P161-PWY	37.97979797979798	57753.220799923234	35696.85222349489	63729.62633984391	16584.10992345453	32812.50095	27114.447000268105	25923.35541745587	19923.626885005797	18736.771495174387	31706.764741770578	37322.99557405634	46238.61218263452	38735.14059169016	34154.07409920432	40377.52535175651	44511.585348823166	46410.42886326762	18370.955414425003	27337.00726424659	22013.78277526664	26809.61378	20579.352296359317	38148.36529853971	44657.13613287758	32097.103633184153	85173.16448321483	35007.43866126548	24423.936215152775	38261.789180066684	39706.39181767533	38860.44983315442	23889.08273459863	34234.84811	48595.06700068328	33019.09666281241	48968.64729378018	33999.09866	41512.740103539814	40546.84160232423	69096.74011533793	40692.65614519576	33103.598439853435	30199.85456837928	47509.82868102965	27707.839067161396	47139.00674193449	34288.54103414249	8411.871544	76368.08658634954	44224.678375431795	31947.410065221276	61864.62194717109	32753.541260688446	67753.33755234408	68289.79146438585	71253.90491200022	73367.21166785242	75466.66773751503	84841.13548854324	65090.63677140804	74332.02449827317	70407.52084	35535.887333800674	71019.637	29941.277248527334	39560.373487678546	51936.61392225921	55793.06285	63840.197643084524	49086.30796224884	53062.02344705361	27510.234757646096	72537.22203	58114.68907	52855.14707549426	51790.87708125343	67015.81108547152	57760.69791701904	40477.025215011956	20594.822376736254	11585.657482346065	9984.3415	38799.13885585357	18904.39753552694	25665.65275880052	13146.877873630587	72737.61596924486	51604.95832996854	24386.552345487376	24457.593620600826	47909.80905191873	36047.915839037865	35619.310694535176	16603.740774325906
P162-PWY	0	0	7.996758938501544	0	0	0	0	0	0	0	0	0	0	31.88363709790606	0	0	0	0	0	0	0	0	39.90126336154429	0	0	0	0	0	0	0	0	0	11.984830610173006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.922154020892458	0	0	0	7.968078471443023	0	15.366554185805542	0	38.998235889311545	24.352273180245213	166.33798973384273	0	7.978535095235541	0	0	0	44.790293616861845	59.408869022321376	27.124920044338978	57.95126565257975	23.83342481408087	15.935744468201579	69.31929775632534	11.95428709478925	23.931052122040487	30.543129993362406	59.74986239961752	0	7.991479757525671	0	11.978460821853302	11.98604139316917	0	15.913916324905141	514.0888040549628	429.8171185218156	7.986611737412628	15.95601492156431	95.01538513	42.45903700416281
P163-PWY	117.55517263593394	0	115.95495437410246	0	165.61849361250415	0	47.72272601129741	280.14157180187783	0	11.327987737777622	5.291646728604098	0	0	58.244533302406914	0	0	0	0	7.888210669477662	8.391688764604693	5.332245720772451	0	0	0	0	7.995104409535204	0	0	0	0	20.791086718114645	0	15.659626835164012	0	0	0	10.929015431789072	17.41993159975714	0	0	0	0	0	0	0	287.3729865881413	0	19.930745326662517	0	0	0	0	24.257623226695912	244.4338309735161	64.63547022914962	18.531931387265814	26.333857094007932	276.7164603773813	0	349.17107759509963	1317.6154380436772	35.82934521181487	32.891271496890084	67.67918036122359	24.83873369429168	1875.675465780903	588.1885181844526	79.57344535	18.344276148699986	235.28031539498406	320.8067586117294	184.6606357315984	380.5672370792832	38.60662948	224.09563643290082	273.3472893720035	347.6399447286872	506.18372986723847	510.5455154338211	1932.733797456772	3346.4178727701233	1381.5522440059488	1826.5015606343443	1289.0350847152527	437.09836443856244	611.1977702781845	1209.197579181122	56.171024684082774	247.64279032744136	520.1583299501601	262.0484747491529	291.0835605348441	330.0173466969229	679.7603965	696.5642202182571
P164-PWY	0	0	47.970755700357685	0	1566.640698547295	0	793.8831528495616	3736.0760095221485	0	1074.3899218242912	0	0	0	127.80682287507165	0	0	0	63.943232298010294	15.997450586787402	159.36877441423445	47.96386344349608	0	0	55.95365312359859	0	10.717312311499159	0	0	15.99799541722397	0	0	0	215.22158423100805	0	0	0	87.86378987	0	0	0	0	0	0	0	0	476.2043770730027	0	87.87649379548012	0	0	0	0	0	6309.583177847637	4085.2634933141144	3110.2453051796992	3450.384620875516	1875.1082724652033	728.7995166995311	3008.2732525488977	2609.8200147478906	251.41087065789785	732.8079175098842	1041.4167062584454	222.36480209994767	8263.193567864748	11406.861702921798	4946.370426453978	2857.5047309010047	9809.199929637942	13402.952634709885	10959.754127278988	16793.404606067834	1626.5304798292077	5570.286252742961	8190.682047933433	9356.446953197656	2865.590012754719	8211.893498788417	8093.101217268292	12696.391556352604	18117.983343837674	15907.490130564836	18113.57919136946	17460.47617546379	17682.680940129812	26839.20237108408	2381.773480003239	4128.85789	21151.97455084834	23892.07774470882	14886.695926155613	17431.759406435238	25058.19828	28553.213410832235
P184-PWY	0	0	2608.663459790164	1786.0052891331713	3740.4718999859842	2859.071828876562	10159.818848813136	229.67898786360857	3307.0187686316026	10373.23901137366	4208.611749299198	5548.358629588226	0.6333228336338529	9458.436442554856	688.6230835139369	1639.3126810485805	994.4010332962248	2810.932594996756	7670.491113215649	0	15253.291811082374	5056.835428825126	10634.200712257687	4727.174787024861	92.99554868252113	17.061980711590735	1246.2804323322441	3269.3059681910104	7636.038365058799	3047.568235	4222.811697176669	2384.181041182123	4599.569491231563	1025.7606263806724	0	4828.699045498759	4689.175431417417	707.4385635649882	6036.313310437887	1482.8466588958158	6.363541536216877	1578.797737029956	0	5146.761773906009	59.008459198292876	4168.472390651993	277.64273611394646	3719.1376333849603	649.2110506794929	1996.2839309780143	767.8931875699183	3863.3935540835673	2855.593952397705	3218.3240945293746	2631.3564967897505	3806.427013776606	3598.375215547294	2703.2202608640864	3037.591343	2934.605505952025	1434.8773598294651	278.8883670291172	1385.7330316456682	3260.7238602935163	651.3183074	8088.881086219244	5369.617198298971	2983.2263889118353	2034.8069545125984	2661.2058461390825	3378.891359769387	6497.927340257925	10292.537506192157	1366.8967858645228	4630.591566018245	4845.347962774145	5748.286964	4140.868713886782	4692.866361827019	13337.065231237204	17998.825161046356	19372.33689734078	16785.713456961206	14291.109066015753	13050.106954650513	8109.05336	10107.661399367402	1686.4775275248426	2977.5972500240814	5328.950771946486	6914.066686733436	9563.189161443872	11411.307892369075	15422.032067547814	20614.801594187946
P221-PWY	0	3882.2710339976456	15696.837848164054	15017.981113116603	21145.476086790677	13807.668617372443	27621.068715253045	28826.53763173833	23898.494511614765	41249.939882226055	19726.838406348616	9764.856241844842	1316.6814531153584	17032.677846003276	14176.330130862461	8293.809699088853	4585.570497128991	7999.731980763926	40956.75853413817	1862.549163949027	21766.36761769196	13379.849226413357	18486.506898158823	13672.484029493193	26534.211577194154	3597.0024014807045	7552.9146	9409.119714355837	53872.12026231376	14803.537969793011	6922.458989484456	4916.5721439461095	10680.62823	26853.600824124984	3973.162823055371	7482.410361066337	2648.9112471730223	26011.398162061145	10203.87047077462	21656.239186286854	2418.8811712915344	15120.310288476347	3293.1957407122004	32021.38909561753	5002.3194877981205	42320.295882878796	4559.260424915512	21876.203275332522	49588.90149598557	14250.969253264468	36927.22897490947	18593.95838356466	33582.51627256497	5706.421860786885	4747.942485343163	3070.0463223350866	2938.036799835558	2721.1646634312838	2509.4172556014405	2674.7324518089895	1257.261186855678	704.2907187105719	2785.8865743311694	2386.396875738612	732.0894630941295	8058.8989045833305	3256.525974047104	5698.438134	3279.8707497586065	5234.947982467322	7354.596938576806	5993.789810201966	10488.235923146329	1549.8725994608617	5334.225823	3270.6148193798713	3744.9733533786443	3923.860103022547	2611.6163078936165	5674.3200673067495	6525.2420447540535	9472.569224997127	8682.856623613967	6530.342793219245	6261.735448768398	6425.978445455672	8570.994680835516	2441.799836530998	3351.9681228208096	11168.19349987259	16131.683709997988	5354.233369641338	7217.227800098014	11356.428806754213	12935.23069311277
P23-PWY	197.8229917	149.03302945130181	10245.112735878141	810.7959290393092	3294.9537362220594	2920.146402255515	14804.541257829966	3427.566018	5767.899827233269	2405.2016727936407	5471.919610979964	3812.5658070171235	28.159002193198784	2941.754413	58.37034625269787	2073.801340558879	624.7743735553005	3890.3060254440684	1779.1691521688838	17254.058918250423	11266.606834633487	3636.939966086454	4019.0639039360517	7802.426755850396	2262.9075209893927	25993.65224759932	27.152645867265033	5688.381629	1147.4590842975351	4224.697099	4293.871229	3059.2629066331656	1201.6203218121834	3069.1376086066966	982.6376189568939	2751.959417526447	4709.967301528234	1451.2621502703334	8495.458041581689	3171.6033448879484	4346.663554860495	2949.895105150995	2662.5450091277667	17349.004533289346	8343.143970057803	9650.847250272504	1527.4484452094368	5124.908950381793	1117.8807997075114	482.7706506182953	3481.594589124173	1868.7382356362348	6680.0108355473185	22273.445707776464	10179.414250320488	13401.851172090115	11744.760598679897	6536.314873684128	4261.382549434512	11234.902882902426	8301.493772660871	1937.7759368477675	7381.00679	40989.32734457503	22533.35202539724	49830.06678473367	27603.319904802433	10169.16813257115	6398.372641	15600.515927734616	27948.798437672678	28479.81977	35691.71078082763	4797.783842435075	18896.919565569315	16931.326110886042	17200.42738981772	27629.718740521243	22458.796076437462	27642.687488812255	36850.95238736443	52250.71157731101	45129.47856287669	34705.67893904506	33413.12596294366	34890.54398515576	52230.10722545772	6229.789614	13769.826814917305	41502.091985476436	43192.24955048312	32453.54467	38034.35868121391	40062.70354568086	43210.310599718185
P241-PWY	0	0	0	0	0	0	0	0	62.62575167111493	4.723038644517637	18.913129503402835	0	0	0	0	0	0	0	0	0	0	0	2.4876673880826132	0	0	0	0	0	0	0	0	0	0	0	0	3.692748760694102	0	0	0	15.47124099905694	0	8.122180956488227	0	0	0	0	0	0	0	0	0	0	0	136.20600345550366	18.484721477654855	20.42187147833669	21.215132914024988	57.33121030819886	9.106695927495686	121.51772540040133	12.080756095796673	14.024663328021855	3.4938343374555196	9.423237092572846	0	789.2661181811845	214.82049342447348	30.001858386776327	12.203606518351803	72.13095222639348	220.69292396132687	633.8868731082664	798.7019804539868	0	143.11783656266354	39.89706621	165.60367952966578	279.86436173789355	136.1643889215479	149.73103968313163	113.9575731958372	814.7715627193402	465.9046528984349	169.53666590692487	210.71562764879047	1301.5361732002777	2125.839958902196	14.728040609056709	165.6844871321227	563.6624575889481	344.61118783934916	131.37898873882588	141.94079661924067	304.52696940763565	316.76627178130616
P261-PWY	0	0	0	0	0	0	0	0	0	0	0	26.659756846288264	0	7.435155117956797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3374835051084781	164.70309242265816	0	64.26961742	83.37258255	32.893971734830146	19.229085839086363	116.33461349462095	0	5.2184812685379764	0	0	0	440.2619537983904	361.4985356968301	25.312621539095616	7.8592572672033905	103.59435672876926	144.19424021283868	146.13810481120152	214.49794527226314	11.778486968447801	91.26637914703716	69.59896865959017	56.95399743129204	167.3535245780681	278.59597274330537	43.61984423979327	114.15694928813144	292.27052915169975	344.21099070386015	1100.35442	1231.0700513488032	705.4973132114657	925.8841253808612	66.49482296345042	30.797232231437434	820.1300614055665	951.4435016	1355.1186689843855	1515.304250186879	174.08374509170756	251.20811083673163
P281-PWY	10.38961038961039	2.6900381484502596	6248.471888496751	1981.7543408256122	22682.254966033473	4327.458455	15769.740727041632	293.95461460107543	5024.839173939148	15777.729551316876	5424.365609	7886.196310443331	0.7211040954642878	15442.790553156883	1361.191610302975	2907.895419943509	1629.5564218549794	4057.856967557745	4160.711166590329	68.60577726	5487.578085871244	6846.612624867215	7050.132895641597	5527.624262	686.7732602958565	25.07609859139308	1896.1569201953234	2967.672090268367	13924.742303946261	3113.983528877091	3782.4176512568747	3360.132284160889	8103.538101503305	1701.768221725814	151.0007281601165	7279.634830123964	5605.556189054507	766.4792550363711	7339.866444622652	1573.0062559676896	15.197897848579403	1685.4828793508996	31.94817532595165	5128.705712067472	264.3194810486336	4746.989008	398.72954291589144	3877.562507449074	652.3843868637566	3692.136407941487	1309.3162266231263	5343.418866044859	2046.5719738946373	3241.052464841842	2687.6384420727745	3939.3816128759745	3655.828878433718	2797.1077314977824	3112.0205262929085	3124.4373497743945	1318.1575008903799	220.75274695633797	1472.3055799028539	2869.6555131478963	694.9581075923809	8793.972496	5519.128490003403	3155.5031020942374	2114.3261607727813	2858.9564560523877	3461.242638	7037.677685384979	11679.466238811756	1396.9884718736985	5294.661437899021	4733.004335828965	5568.046998195828	4544.415912790618	4728.448969106702	14359.333443119667	21338.41429113787	24571.893657361063	21400.199666954257	16600.359325375048	15730.405850885503	9282.246260693075	11718.123497201332	1849.2302971127992	3209.2018759302528	5321.985498990203	7576.532090791578	11433.008697293999	13626.242667169518	18816.904408128823	27916.71814425051
